id,raw_sentence,pun_type,pun_label
het_347,"I like Chinese detective movies , Tom chanted .",heterographic,1
hom_1185,"OLD UPHOLSTERERS never die , they just recover . .",homographic,1
hom_2191,My name is Iris . I ' m an optometrist,homographic,1
het_1244,A bunch of robins followed the priest wherever he went . Birds of a father flock together .,heterographic,1
hom_772,"If you trust before you try , you may repent before you die .",homographic,0
hom_833,"Some clockmakers are normal , but others are a little cuckoo .",homographic,1
hom_1598,There are sins of omission as well as of commission .,homographic,0
het_146,Aibohphobia : Fear of palindromes .,heterographic,0
het_87,"To kill a circus in one blow , go for the juggler .",heterographic,1
hom_226,Salespeople selling security equipment like to see people get alarmed .,homographic,1
het_235,The thief broke into the music store and stole the lute .,heterographic,1
hom_2171,Those who live by the sword . . . kill those who don ' t .,homographic,0
hom_907,One grasshopper told another about eating corn . It went in one ear and out the other .,homographic,1
het_1681,I have a speech impediment . . . my foot .,heterographic,0
het_1136,A kangaroo that can ' t jump is completely hopless .,heterographic,1
hom_195,"Jesus did the only extreme world makeover , the flood",homographic,1
hom_349,Some burglars are always looking for windows of opportunity .,homographic,1
hom_749,"Old artists never die , they just put things in perspective .",homographic,1
hom_1428,"OLD BOXERS never die , they just punch out",homographic,1
hom_1097,Florida bumper sticker : DON ' T SHOOT ! I ' M LOCAL !,homographic,0
het_544,Selling gasoline too cheaply would be fuelish .,heterographic,1
het_1633,Royal chairs are rarely throne out .,heterographic,1
hom_89,Willful waste makes woeful want .,homographic,0
hom_915,"To a person who is attentive to minutiae : ' ' You ' re certainly observant , even if you ' re not religious . ' '",homographic,1
hom_1833,"My stuffing was bad , so I got some sage advice .",homographic,1
het_1564,The nail that sticks up will be hammered down .,heterographic,0
hom_2069,"This is where I keep my arrows , said Tom , quivering .",homographic,1
hom_642,The thief had a bold plan . He figured he could carry it off .,homographic,1
hom_1356,There was once a cross - eyed teacher who couldn ' t control his pupils .,homographic,1
hom_1907,"She was only a Lighthouse keeper ' s daughter , but she never went out at night",homographic,1
het_947,A woman ' s work is never done .,heterographic,0
hom_217,The mathematician worked at home because he only functioned in his domain .,homographic,1
het_382,"At the urban renewal site , contractors were simultaneously tearing down and erecting . It was interesting to watch them razing all those buildings .",heterographic,1
het_301,The fish were shy - obviously koi .,heterographic,1
het_867,"' ' It ' s only average , ' ' said Tom meanly .",heterographic,1
het_268,If you eat soup that ' s nine days old you will get bad broth .,heterographic,1
het_848,I wanted to be a clarinettist but I couldn ' t reed music .,heterographic,1
hom_731,"OLD MATHEMATICIANS never die , they just go off on a tangent",homographic,1
het_318,A cat ate some cheese and waited for a mouse with baited breath .,heterographic,1
het_642,I ' m just here for moral support . . . please ignore the gun .,heterographic,0
het_1243,Bees make money by celling their honey .,heterographic,1
hom_126,Hell ! . . . I’d forgotten about that !,homographic,1
het_1702,I witnessed the attack on the castle and saw the queen ' s robe torn and the king ' s throne under the horses ' feet .,heterographic,1
hom_2186,Why don ' t people like to talk to garbage men ? They mostly talk trash .,homographic,1
hom_92,"OLD PILOTS never die , they just get more turbulent .",homographic,1
hom_522,In the office she was frantically looking for her false nails only to discover she had filed them away .,homographic,1
het_1351,"The diners were fully sated , unaware that the wurst was yet to come .",heterographic,1
hom_386,Two florists got married . It was an arranged marriage .,homographic,1
het_23,"I ' m the presenter of the South Bank Show , Melvyn bragged .",heterographic,1
hom_1394,He got measles in jail when he broke out one night .,homographic,1
het_1578,"' I agree with you wholeheartedly , ' said the artichoke grower .",heterographic,1
hom_654,"OLD UNIVERSITY PRESIDENTS never die , they just lose their faculties",homographic,1
hom_1073,I was fired from my job selling amplifiers . I didn ' t achieve the sufficient volume of sales .,homographic,1
hom_1333,"Hmmm , fence must still be down over at the funny farm . . . .",homographic,0
hom_1550,"A wife lasts as long as a marriage , an ex - wife for ever .",homographic,0
hom_883,It ain ' t over till it ' s over .,homographic,0
hom_278,A job circumcising elephants isn ' t so bad . The base salary is small but the tips are big .,homographic,1
het_86,"The sign on the nudist camp said , ' Clothed ' til May ' .",heterographic,1
hom_549,Baseball is known for its pitched battles .,homographic,1
hom_1334,When the branding iron was invented cattle were very impressed .,homographic,1
hom_1520,Installing a fan can be a breeze .,homographic,1
hom_227,"She was only a Globetrotter ' s daughter , but she manages to get around .",homographic,1
hom_501,Take things as you find them .,homographic,0
het_919,"Penny wise , pound foolish .",heterographic,0
het_1769,"These are my parents , said Einstein relatively",heterographic,1
het_1011,The cartoon animator felt imprisoned by his job . He could not free himself from his cel .,heterographic,1
het_1260,"If a Monk throws a hissy fit , is it a temple tantrum ?",heterographic,1
hom_239,"sophisticated , adj . deprived of its native simplicity .",homographic,0
hom_891,I was in a big hurry so I scrambled to make eggs for breakfast .,homographic,1
het_1304,"My chronically runny - nosed friend , who staunchly opposes all independent emirates , was bothered by catarrh on his trip around the world .",heterographic,1
hom_1147,His plan to manufacture pencils just didn ' t draw attention .,homographic,1
het_1073,"At the Oktoberfest the sauerbrauten was very good , even though I had been expecting the wurst .",heterographic,1
hom_1351,Opening a new funeral parlor can be quite an undertaking .,homographic,1
hom_1052,I ' ve planted part of a riding whip . I ' m hoping for a nice crop .,homographic,1
hom_1326,The doctor couldn ' t transfer the organs because he didn ' t have the guts to do it .,homographic,1
hom_389,The owner of the hair salon had to make cuts on his staff .,homographic,1
het_462,"' ' Europe needs more self - restraint , ' ' said Tom continently .",heterographic,1
hom_1682,"After he invented the light bulb , people saw Edison in a new light .",homographic,1
hom_1506,Missionaries like open hooded cars because they are convertible .,homographic,1
hom_2106,"OLD FORESTERS never die , they just pine away .",homographic,1
hom_1122,My coach got stung by a bee . The next day he had hives .,homographic,1
het_1257,"When the pig is proffered , hold up the poke .",heterographic,0
hom_903,The manufacturers of dynamite do a booming business .,homographic,1
het_740,"OLD ENUMERATORS never die , they just lose their census",heterographic,1
hom_797,The boughs that bear most hang lowest .,homographic,0
het_1155,He drove his car until the day of wreckoning .,heterographic,1
het_1360,Sin and bear it,heterographic,1
hom_646,"Everyday is a gift from god , that is why it is called the present",homographic,1
hom_2183,You often hear of a good wine through the grapevine .,homographic,1
hom_403,I hear the Sylvester Stallone Film Festival got off to a rocky start .,homographic,1
hom_552,Math teachers have lots of problems .,homographic,1
hom_1491,Aliens can easily understand each other because their language is universal .,homographic,1
het_1144,The other day I held the door open for a clown . I thought it was a nice jester .,heterographic,1
hom_1622,"As usual , the chief meteorologist blustered his way through the staff meeting .",homographic,1
het_1688,"I ' m not spoiled . . . I ' m not , I ' m not , I ' m not !",heterographic,0
het_148,A cook made pancakes flippantly .,heterographic,1
het_442,It wasn ' t school John disliked it was just the principal of it .,heterographic,1
hom_959,"I can do an excellent impression of Sinatra , said Tom , being perfectly frank .",homographic,1
hom_1385,' Change the channel ' she said remotely .,homographic,1
hom_1739,"Professional rock climbers , the only people paid to get high .",homographic,1
het_326,She was so thrifty she could smell a bargain a mall away .,heterographic,1
het_573,On the old trains the engineer had a lot of esteem .,heterographic,1
hom_293,If you go for a job interview at a rubber stamp company try to make a good impression .,homographic,1
hom_1957,"OLD PROGRAMMERS never die , they just move to new addresses .",homographic,1
hom_1862,"What did the minister say to the underdressed layman ? ' ' No shoes , no shirt , no service ' '",homographic,1
hom_2226,He ' s dead Jim . Grab his tricorder . I ' ll get his wallet .,homographic,0
het_779,"' ' I compliment the company that makes the Macintosh computer , ' ' said Tom applauding .",heterographic,1
het_413,"It ' s not a BUG , it ' s an undocumented feature !",heterographic,0
hom_1443,A nuclear war can ruin your whole day . . .,homographic,0
hom_971,"If you’re looking for a sign from god , this is it .",homographic,1
hom_2158,The inventor of the fahrenheit scale solved the problem by degrees .,homographic,1
het_1298,Anxious about the future ? Psalms read every Sunday .,heterographic,1
hom_1602,"She was only a Electrician ' s daughter , and she made house calls to remove her customers ' shorts .",homographic,1
hom_806,Faraday was charged up with the idea .,homographic,1
het_817,Did you expect mere proof to sway my opinion ?,heterographic,0
hom_1593,Rental agents offer quarters for dollars .,homographic,1
hom_551,Life ' s essentials : H O C N Ca P Cl K S Na Mg,homographic,0
het_892,What you can buy for a dollar these days is absolute noncents .,heterographic,1
hom_2024,Some people go into martial arts just for kicks .,homographic,1
het_1027,A chicken farmer ' s favorite car is a coupe .,heterographic,1
